"","census_geoid_start","year","month","census_geoid_end","trips","daily"
"22213","48453001100","2018","9","48453000700",3355,108.225806451613
"22214","48453001100","2018","9","48453000801",22,0.709677419354839
"22215","48453001100","2018","9","48453000802",12,0.387096774193548
"22216","48453001100","2018","9","48453000803",131,4.2258064516129
"22217","48453001100","2018","9","48453000804",401,12.9354838709677
"22218","48453001100","2018","9","48453000901",705,22.741935483871
"22219","48453001100","2018","9","48453000902",3693,119.129032258065
"22220","48453001100","2018","9","48453001000",1003,32.3548387096774
"22221","48453001100","2018","9","48453001100",98469,3176.41935483871
"22222","48453001100","2018","9","48453001200",6222,200.709677419355
"22223","48453001100","2018","9","48453001303",1065,34.3548387096774
"22224","48453001100","2018","9","48453001304",84,2.70967741935484
"22225","48453001100","2018","9","48453001305",5897,190.225806451613
"22226","48453001100","2018","9","48453001307",39,1.25806451612903
"22227","48453001100","2018","9","48453001308",80,2.58064516129032
"22228","48453001100","2018","9","48453001401",2000,64.5161290322581
"22229","48453001100","2018","9","48453001402",145,4.67741935483871
"22230","48453001100","2018","9","48453001403",42,1.35483870967742
"22231","48453001100","2018","9","48453001501",1,0.032258064516129
"22232","48453001100","2018","9","48453001503",5,0.161290322580645
"22233","48453001100","2018","9","48453001505",1,0.032258064516129
"22234","48453001100","2018","9","48453001602",74,2.38709677419355
"22235","48453001100","2018","9","48453001603",13,0.419354838709677
"22236","48453001100","2018","9","48453001604",6,0.193548387096774
"22237","48453001100","2018","9","48453001605",129,4.16129032258065
"22238","48453001100","2018","9","48453001606",1,0.032258064516129
"22239","48453001100","2018","9","48453001712",2,0.0645161290322581
"22240","48453001100","2018","9","48453001728",1,0.032258064516129
"22241","48453001100","2018","9","48453001805",1,0.032258064516129
"22242","48453001100","2018","9","48453001812",1,0.032258064516129
"22243","48453001100","2018","9","48453001813",1,0.032258064516129
"22244","48453001100","2018","9","48453001820",1,0.032258064516129
"22245","48453001100","2018","9","48453001857",1,0.032258064516129
"22246","48453001100","2018","9","48453001901",76,2.45161290322581
"22247","48453001100","2018","9","48453001910",14,0.451612903225806
"22248","48453001100","2018","9","48453001911",213,6.87096774193548
"22249","48453001100","2018","9","48453001918",2,0.0645161290322581
"22250","48453001100","2018","9","48453002003",5,0.161290322580645
"22251","48453001100","2018","9","48453002004",7,0.225806451612903
"22252","48453001100","2018","9","48453002005",13,0.419354838709677
"22253","48453001100","2018","9","48453002105",1,0.032258064516129
"22254","48453001100","2018","9","48453002107",1,0.032258064516129
"22255","48453001100","2018","9","48453002109",7,0.225806451612903
"22256","48453001100","2018","9","48453002110",4,0.129032258064516
"22257","48453001100","2018","9","48453002111",20,0.645161290322581
"22258","48453001100","2018","9","48453002208",3,0.0967741935483871
"22259","48453001100","2018","9","48453002304",617,19.9032258064516
"22260","48453001100","2018","9","48453002307",7,0.225806451612903
"22261","48453001100","2018","9","48453002308",63,2.03225806451613
"22262","48453001100","2018","9","48453002312",3,0.0967741935483871
"22263","48453001100","2018","9","48453002313",5,0.161290322580645
"22264","48453001100","2018","9","48453002314",23,0.741935483870968
"22265","48453001100","2018","9","48453002315",18,0.580645161290323
"22266","48453001100","2018","9","48453002316",56,1.80645161290323
"22267","48453001100","2018","9","48453002317",25,0.806451612903226
"22268","48453001100","2018","9","48453002318",47,1.51612903225806
"22269","48453001100","2018","9","48453002402",1,0.032258064516129
"22270","48453001100","2018","9","48453002403",4,0.129032258064516
"22271","48453001100","2018","9","48453002409",1,0.032258064516129
"22272","48453001100","2018","9","48453002411",3,0.0967741935483871
"22273","48453001100","2018","9","48453002421",1,0.032258064516129
"22274","48453001100","2018","9","48453002422",1,0.032258064516129
"22275","48453001100","2018","9","48453002423",1,0.032258064516129
"22276","48453001100","2018","9","48453002431",3,0.0967741935483871
"22277","48453001100","2018","9","48453002433",1,0.032258064516129
"22278","48453001100","2019","1","48453000101",3,0.0967741935483871
"22279","48453001100","2019","1","48453000102",1,0.032258064516129
"22280","48453001100","2019","1","48453000203",22,0.709677419354839
"22281","48453001100","2019","1","48453000204",76,2.45161290322581
"22282","48453001100","2019","1","48453000205",5,0.161290322580645
"22283","48453001100","2019","1","48453000206",1,0.032258064516129
"22284","48453001100","2019","1","48453000302",49,1.58064516129032
"22285","48453001100","2019","1","48453000304",9,0.290322580645161
"22286","48453001100","2019","1","48453000305",20,0.645161290322581
"22287","48453001100","2019","1","48453000306",32,1.03225806451613
"22288","48453001100","2019","1","48453000307",13,0.419354838709677
"22289","48453001100","2019","1","48453000401",259,8.35483870967742
"22290","48453001100","2019","1","48453000402",84,2.70967741935484
"22291","48453001100","2019","1","48453000500",113,3.64516129032258
"22292","48453001100","2019","1","48453000601",730,23.5483870967742
"22293","48453001100","2019","1","48453000603",438,14.1290322580645
"22294","48453001100","2019","1","48453000604",569,18.3548387096774
"22295","48453001100","2019","1","48453000700",3981,128.41935483871
"22296","48453001100","2019","1","48453000801",42,1.35483870967742
"22297","48453001100","2019","1","48453000802",40,1.29032258064516
"22298","48453001100","2019","1","48453000803",208,6.70967741935484
"22299","48453001100","2019","1","48453000804",418,13.4838709677419
"22300","48453001100","2019","1","48453000901",931,30.0322580645161
"22301","48453001100","2019","1","48453000902",4917,158.612903225806
"22302","48453001100","2019","1","48453001000",1357,43.7741935483871
"22303","48453001100","2019","1","48453001100",92338,2978.64516129032
"22304","48453001100","2019","1","48453001200",6889,222.225806451613
"22305","48453001100","2019","1","48453001303",1341,43.258064516129
"22306","48453001100","2019","1","48453001304",119,3.83870967741935
"22307","48453001100","2019","1","48453001305",6548,211.225806451613
"22308","48453001100","2019","1","48453001307",55,1.7741935483871
"22309","48453001100","2019","1","48453001308",140,4.51612903225806
"22310","48453001100","2019","1","48453001401",2242,72.3225806451613
"22311","48453001100","2019","1","48453001402",127,4.09677419354839
"22312","48453001100","2019","1","48453001403",70,2.25806451612903
"22313","48453001100","2019","1","48453001501",2,0.0645161290322581
"22314","48453001100","2019","1","48453001503",9,0.290322580645161
"22315","48453001100","2019","1","48453001504",3,0.0967741935483871
"22316","48453001100","2019","1","48453001602",100,3.2258064516129
"22317","48453001100","2019","1","48453001603",29,0.935483870967742
"22318","48453001100","2019","1","48453001604",9,0.290322580645161
"22319","48453001100","2019","1","48453001605",170,5.48387096774194
"22320","48453001100","2019","1","48453001606",1,0.032258064516129
"22321","48453001100","2019","1","48453001712",5,0.161290322580645
"22322","48453001100","2019","1","48453001713",2,0.0645161290322581
"22323","48453001100","2019","1","48453001728",2,0.0645161290322581
"22324","48453001100","2019","1","48453001750",1,0.032258064516129
"22325","48453001100","2019","1","48453001804",4,0.129032258064516
"22326","48453001100","2019","1","48453001812",2,0.0645161290322581
"22327","48453001100","2019","1","48453001826",1,0.032258064516129
"22328","48453001100","2019","1","48453001849",1,0.032258064516129
"22329","48453001100","2019","1","48453001901",91,2.93548387096774
"22330","48453001100","2019","1","48453001910",9,0.290322580645161
"22331","48453001100","2019","1","48453001911",215,6.93548387096774
"22332","48453001100","2019","1","48453001919",1,0.032258064516129
"22333","48453001100","2019","1","48453002002",2,0.0645161290322581
"22334","48453001100","2019","1","48453002003",7,0.225806451612903
"22335","48453001100","2019","1","48453002004",15,0.483870967741935
"22336","48453001100","2019","1","48453002005",36,1.16129032258065
"22337","48453001100","2019","1","48453002104",5,0.161290322580645
"22338","48453001100","2019","1","48453002105",8,0.258064516129032
"22339","48453001100","2019","1","48453002109",12,0.387096774193548
"22340","48453001100","2019","1","48453002110",5,0.161290322580645
"22341","48453001100","2019","1","48453002111",44,1.41935483870968
"22342","48453001100","2019","1","48453002304",996,32.1290322580645
"22343","48453001100","2019","1","48453002307",49,1.58064516129032
"22344","48453001100","2019","1","48453002308",139,4.48387096774194
"22345","48453001100","2019","1","48453002312",6,0.193548387096774
"22346","48453001100","2019","1","48453002313",14,0.451612903225806
"22347","48453001100","2019","1","48453002314",37,1.19354838709677
"22348","48453001100","2019","1","48453002315",46,1.48387096774194
"22349","48453001100","2019","1","48453002316",118,3.80645161290323
"22350","48453001100","2019","1","48453002317",52,1.67741935483871
"22351","48453001100","2019","1","48453002318",104,3.35483870967742
"22352","48453001100","2019","1","48453002402",9,0.290322580645161
"22353","48453001100","2019","1","48453002403",9,0.290322580645161
"22354","48453001100","2019","1","48453002410",5,0.161290322580645
"22355","48453001100","2019","1","48453002411",3,0.0967741935483871
"22356","48453001100","2019","1","48453002419",3,0.0967741935483871
"22357","48453001100","2019","1","48453002422",1,0.032258064516129
"22358","48453001100","2019","1","48453002424",1,0.032258064516129
"22359","48453001100","2019","1","48453002426",1,0.032258064516129
"22360","48453001100","2019","1","48453002427",2,0.0645161290322581
"22361","48453001100","2019","1","48453002428",2,0.0645161290322581
"22362","48453001100","2019","1","48453002431",14,0.451612903225806
"22363","48453001100","2019","1","48453002435",1,0.032258064516129
"22364","48453001100","2019","10","48209010907",1,0.032258064516129
"22365","48453001100","2019","10","48453000101",16,0.516129032258065
"22366","48453001100","2019","10","48453000102",3,0.0967741935483871
"22367","48453001100","2019","10","48453000203",29,0.935483870967742
"22368","48453001100","2019","10","48453000204",94,3.03225806451613
"22369","48453001100","2019","10","48453000205",21,0.67741935483871
"22370","48453001100","2019","10","48453000206",1,0.032258064516129
"22371","48453001100","2019","10","48453000302",90,2.90322580645161
"22372","48453001100","2019","10","48453000304",21,0.67741935483871
"22373","48453001100","2019","10","48453000305",23,0.741935483870968
"22374","48453001100","2019","10","48453000306",23,0.741935483870968
"22375","48453001100","2019","10","48453000307",15,0.483870967741935
"22376","48453001100","2019","10","48453000401",463,14.9354838709677
"22377","48453001100","2019","10","48453000402",152,4.90322580645161
"22378","48453001100","2019","10","48453000500",190,6.12903225806452
"22379","48453001100","2019","10","48453000601",1004,32.3870967741936
"22380","48453001100","2019","10","48453000603",824,26.5806451612903
"22381","48453001100","2019","10","48453000604",1244,40.1290322580645
"22382","48453001100","2019","10","48453000700",4974,160.451612903226
"22383","48453001100","2019","10","48453000801",55,1.7741935483871
"22384","48453001100","2019","10","48453000802",86,2.7741935483871
"22385","48453001100","2019","10","48453000803",439,14.1612903225806
"22386","48453001100","2019","10","48453000804",801,25.8387096774194
"22387","48453001100","2019","10","48453000901",1555,50.1612903225806
"22388","48453001100","2019","10","48453000902",11067,357
"22389","48453001100","2019","10","48453001000",2326,75.0322580645161
"22390","48453001100","2019","10","48453001100",125342,4043.29032258065
"22391","48453001100","2019","10","48453001200",10301,332.290322580645
"22392","48453001100","2019","10","48453001303",8720,281.290322580645
"22393","48453001100","2019","10","48453001304",138,4.45161290322581
"22394","48453001100","2019","10","48453001305",11260,363.225806451613
"22395","48453001100","2019","10","48453001307",67,2.16129032258065
"22396","48453001100","2019","10","48453001308",216,6.96774193548387
"22397","48453001100","2019","10","48453001401",3712,119.741935483871
